county_name,geoId,metro_nonmetro,state_abbr,value,year
Treutlen County,us-ga-283,Nonmetropolitan,GA,0.078045222,2016.0
Troup County,us-ga-285,Nonmetropolitan,GA,0.051328304000000005,2016.0
Turner County,us-ga-287,Nonmetropolitan,GA,0.06621287099999999,2016.0
Union County,us-ga-291,Nonmetropolitan,GA,0.047324107000000004,2016.0
Upson County,us-ga-293,Nonmetropolitan,GA,0.064519016,2016.0
Ware County,us-ga-299,Nonmetropolitan,GA,0.055141679000000006,2016.0
Warren County,us-ga-301,Nonmetropolitan,GA,0.06960385,2016.0
Washington County,us-ga-303,Nonmetropolitan,GA,0.064278773,2016.0
Wayne County,us-ga-305,Nonmetropolitan,GA,0.066788735,2016.0
Webster County,us-ga-307,Nonmetropolitan,GA,0.088265836,2016.0
Wheeler County,us-ga-309,Nonmetropolitan,GA,0.09080326,2016.0
White County,us-ga-311,Nonmetropolitan,GA,0.046035806,2016.0
Wilcox County,us-ga-315,Nonmetropolitan,GA,0.070422535,2016.0
Wilkes County,us-ga-317,Nonmetropolitan,GA,0.062721295,2016.0
Wilkinson County,us-ga-319,Nonmetropolitan,GA,0.06287425099999999,2016.0
Hawaii County,us-hi-001,Nonmetropolitan,HI,0.037945713,2016.0
Kauai County,us-hi-007,Nonmetropolitan,HI,0.03323858,2016.0
Adair County,us-ia-001,Nonmetropolitan,IA,0.030410184,2016.0
Adams County,us-ia-003,Nonmetropolitan,IA,0.026572187999999997,2016.0
Allamakee County,us-ia-005,Nonmetropolitan,IA,0.050278605999999997,2016.0
Appanoose County,us-ia-007,Nonmetropolitan,IA,0.048033527,2016.0
Audubon County,us-ia-009,Nonmetropolitan,IA,0.033142513,2016.0
Boone County,us-ia-015,Nonmetropolitan,IA,0.028301887,2016.0
Buchanan County,us-ia-019,Nonmetropolitan,IA,0.041788661,2016.0
Buena Vista County,us-ia-021,Nonmetropolitan,IA,0.035828094,2016.0
Butler County,us-ia-023,Nonmetropolitan,IA,0.04406319400000001,2016.0
Calhoun County,us-ia-025,Nonmetropolitan,IA,0.038733953,2016.0
Carroll County,us-ia-027,Nonmetropolitan,IA,0.026146667999999998,2016.0
Cass County,us-ia-029,Nonmetropolitan,IA,0.033406054,2016.0
Cedar County,us-ia-031,Nonmetropolitan,IA,0.033705807000000004,2016.0
Cerro Gordo County,us-ia-033,Nonmetropolitan,IA,0.036544276,2016.0
Cherokee County,us-ia-035,Nonmetropolitan,IA,0.036844591,2016.0
Chickasaw County,us-ia-037,Nonmetropolitan,IA,0.044706613,2016.0
Clarke County,us-ia-039,Nonmetropolitan,IA,0.034397528,2016.0
Clay County,us-ia-041,Nonmetropolitan,IA,0.039433077999999996,2016.0
Clayton County,us-ia-043,Nonmetropolitan,IA,0.043114232999999995,2016.0
Clinton County,us-ia-045,Nonmetropolitan,IA,0.050263444000000004,2016.0
Crawford County,us-ia-047,Nonmetropolitan,IA,0.055634135,2016.0
Davis County,us-ia-051,Nonmetropolitan,IA,0.043427775,2016.0
Decatur County,us-ia-053,Nonmetropolitan,IA,0.032823741000000003,2016.0
Delaware County,us-ia-055,Nonmetropolitan,IA,0.035294118,2016.0
Des Moines County,us-ia-057,Nonmetropolitan,IA,0.049896153,2016.0
Dickinson County,us-ia-059,Nonmetropolitan,IA,0.043537020999999995,2016.0
Emmet County,us-ia-063,Nonmetropolitan,IA,0.04348601,2016.0
Fayette County,us-ia-065,Nonmetropolitan,IA,0.045137921,2016.0
Floyd County,us-ia-067,Nonmetropolitan,IA,0.037253552999999995,2016.0
Franklin County,us-ia-069,Nonmetropolitan,IA,0.035421888,2016.0
Fremont County,us-ia-071,Nonmetropolitan,IA,0.033349925,2016.0
Greene County,us-ia-073,Nonmetropolitan,IA,0.031732118,2016.0
Hamilton County,us-ia-079,Nonmetropolitan,IA,0.038482989,2016.0
Hancock County,us-ia-081,Nonmetropolitan,IA,0.027399381,2016.0
Hardin County,us-ia-083,Nonmetropolitan,IA,0.039670572,2016.0
Henry County,us-ia-087,Nonmetropolitan,IA,0.036197212,2016.0
Howard County,us-ia-089,Nonmetropolitan,IA,0.036546709,2016.0
Humboldt County,us-ia-091,Nonmetropolitan,IA,0.029427993,2016.0
Ida County,us-ia-093,Nonmetropolitan,IA,0.025990099,2016.0
Iowa County,us-ia-095,Nonmetropolitan,IA,0.031428304,2016.0
Jackson County,us-ia-097,Nonmetropolitan,IA,0.042334199,2016.0
Jasper County,us-ia-099,Nonmetropolitan,IA,0.036162056,2016.0
Jefferson County,us-ia-101,Nonmetropolitan,IA,0.036920061000000004,2016.0
Keokuk County,us-ia-107,Nonmetropolitan,IA,0.043559544000000006,2016.0
Kossuth County,us-ia-109,Nonmetropolitan,IA,0.026826804,2016.0
Lee County,us-ia-111,Nonmetropolitan,IA,0.061717097,2016.0
Louisa County,us-ia-115,Nonmetropolitan,IA,0.039817975,2016.0
Lucas County,us-ia-117,Nonmetropolitan,IA,0.032368361,2016.0
Lyon County,us-ia-119,Nonmetropolitan,IA,0.020672198,2016.0
Mahaska County,us-ia-123,Nonmetropolitan,IA,0.037677268,2016.0
Marion County,us-ia-125,Nonmetropolitan,IA,0.030696509,2016.0
Marshall County,us-ia-127,Nonmetropolitan,IA,0.04929067,2016.0
Mitchell County,us-ia-131,Nonmetropolitan,IA,0.026839973,2016.0
Monona County,us-ia-133,Nonmetropolitan,IA,0.041544272,2016.0
Monroe County,us-ia-135,Nonmetropolitan,IA,0.046851385,2016.0
Montgomery County,us-ia-137,Nonmetropolitan,IA,0.03605535,2016.0
Muscatine County,us-ia-139,Nonmetropolitan,IA,0.038636867000000005,2016.0
O'Brien County,us-ia-141,Nonmetropolitan,IA,0.028015195,2016.0
Osceola County,us-ia-143,Nonmetropolitan,IA,0.027218291000000002,2016.0
Page County,us-ia-145,Nonmetropolitan,IA,0.050982800999999994,2016.0
Palo Alto County,us-ia-147,Nonmetropolitan,IA,0.031555822000000004,2016.0
Pocahontas County,us-ia-151,Nonmetropolitan,IA,0.028740876000000002,2016.0
Poweshiek County,us-ia-157,Nonmetropolitan,IA,0.035080993,2016.0
Ringgold County,us-ia-159,Nonmetropolitan,IA,0.035469108,2016.0
Sac County,us-ia-161,Nonmetropolitan,IA,0.030586542,2016.0
Shelby County,us-ia-165,Nonmetropolitan,IA,0.03009496,2016.0
Sioux County,us-ia-167,Nonmetropolitan,IA,0.023356401000000002,2016.0
Tama County,us-ia-171,Nonmetropolitan,IA,0.042330728,2016.0
Taylor County,us-ia-173,Nonmetropolitan,IA,0.029882932999999997,2016.0
Union County,us-ia-175,Nonmetropolitan,IA,0.038350327000000003,2016.0
Van Buren County,us-ia-177,Nonmetropolitan,IA,0.037217659,2016.0
Wapello County,us-ia-179,Nonmetropolitan,IA,0.05895427,2016.0
Wayne County,us-ia-185,Nonmetropolitan,IA,0.038610039,2016.0
Webster County,us-ia-187,Nonmetropolitan,IA,0.040483676,2016.0
Winnebago County,us-ia-189,Nonmetropolitan,IA,0.035316699,2016.0
Winneshiek County,us-ia-191,Nonmetropolitan,IA,0.035965275,2016.0
Worth County,us-ia-195,Nonmetropolitan,IA,0.034997667,2016.0
Wright County,us-ia-197,Nonmetropolitan,IA,0.041512231000000004,2016.0
Adams County,us-id-003,Nonmetropolitan,ID,0.071100917,2016.0
Bear Lake County,us-id-007,Nonmetropolitan,ID,0.045985143,2016.0
Benewah County,us-id-009,Nonmetropolitan,ID,0.062190287000000004,2016.0
Bingham County,us-id-011,Nonmetropolitan,ID,0.035871285,2016.0
Blaine County,us-id-013,Nonmetropolitan,ID,0.032042045,2016.0
Bonner County,us-id-017,Nonmetropolitan,ID,0.054675877000000005,2016.0
Boundary County,us-id-021,Nonmetropolitan,ID,0.053149605999999995,2016.0
Camas County,us-id-025,Nonmetropolitan,ID,0.03805175,2016.0
Caribou County,us-id-029,Nonmetropolitan,ID,0.036770584,2016.0
Cassia County,us-id-031,Nonmetropolitan,ID,0.030342212,2016.0
Clark County,us-id-033,Nonmetropolitan,ID,0.035087718999999996,2016.0
Clearwater County,us-id-035,Nonmetropolitan,ID,0.074763304,2016.0
Custer County,us-id-037,Nonmetropolitan,ID,0.05236091599999999,2016.0
Elmore County,us-id-039,Nonmetropolitan,ID,0.042471042,2016.0
Fremont County,us-id-043,Nonmetropolitan,ID,0.033820346,2016.0
Gooding County,us-id-047,Nonmetropolitan,ID,0.031488192000000005,2016.0
Idaho County,us-id-049,Nonmetropolitan,ID,0.057276265,2016.0
Jerome County,us-id-053,Nonmetropolitan,ID,0.031171747000000003,2016.0
Latah County,us-id-057,Nonmetropolitan,ID,0.032826625,2016.0
Lemhi County,us-id-059,Nonmetropolitan,ID,0.063015312,2016.0
Lewis County,us-id-061,Nonmetropolitan,ID,0.06501548,2016.0
Lincoln County,us-id-063,Nonmetropolitan,ID,0.04483798,2016.0
Madison County,us-id-065,Nonmetropolitan,ID,0.024695584,2016.0
Minidoka County,us-id-067,Nonmetropolitan,ID,0.032621753999999996,2016.0
Oneida County,us-id-071,Nonmetropolitan,ID,0.037344398,2016.0
Payette County,us-id-075,Nonmetropolitan,ID,0.047335172,2016.0
Power County,us-id-077,Nonmetropolitan,ID,0.041997439000000004,2016.0
Shoshone County,us-id-079,Nonmetropolitan,ID,0.073228346,2016.0
Teton County,us-id-081,Nonmetropolitan,ID,0.032188125,2016.0
Twin Falls County,us-id-083,Nonmetropolitan,ID,0.033806157999999996,2016.0
Valley County,us-id-085,Nonmetropolitan,ID,0.055555556,2016.0
Washington County,us-id-087,Nonmetropolitan,ID,0.056616195,2016.0
Adams County,us-il-001,Nonmetropolitan,IL,0.048101266,2016.0
Brown County,us-il-009,Nonmetropolitan,IL,0.033856894,2016.0
Bureau County,us-il-011,Nonmetropolitan,IL,0.060508269,2016.0
Carroll County,us-il-015,Nonmetropolitan,IL,0.05656051,2016.0
Cass County,us-il-017,Nonmetropolitan,IL,0.056197816,2016.0
Christian County,us-il-021,Nonmetropolitan,IL,0.063326601,2016.0
Clark County,us-il-023,Nonmetropolitan,IL,0.058736425999999994,2016.0
Clay County,us-il-025,Nonmetropolitan,IL,0.068388831,2016.0
Coles County,us-il-029,Nonmetropolitan,IL,0.059122590999999995,2016.0
Crawford County,us-il-033,Nonmetropolitan,IL,0.062458398,2016.0
Cumberland County,us-il-035,Nonmetropolitan,IL,0.052356902000000004,2016.0
Douglas County,us-il-041,Nonmetropolitan,IL,0.047247169000000006,2016.0
Edgar County,us-il-045,Nonmetropolitan,IL,0.059991725,2016.0
Edwards County,us-il-047,Nonmetropolitan,IL,0.058308055,2016.0
Effingham County,us-il-049,Nonmetropolitan,IL,0.04740709,2016.0
Fayette County,us-il-051,Nonmetropolitan,IL,0.066936488,2016.0
Franklin County,us-il-055,Nonmetropolitan,IL,0.081482376,2016.0
Fulton County,us-il-057,Nonmetropolitan,IL,0.074172689,2016.0
Gallatin County,us-il-059,Nonmetropolitan,IL,0.07643312099999999,2016.0
Greene County,us-il-061,Nonmetropolitan,IL,0.058501823,2016.0
Hamilton County,us-il-065,Nonmetropolitan,IL,0.062973485,2016.0
Hancock County,us-il-067,Nonmetropolitan,IL,0.06552901,2016.0
Hardin County,us-il-069,Nonmetropolitan,IL,0.09806728699999999,2016.0
Henderson County,us-il-071,Nonmetropolitan,IL,0.061708434000000006,2016.0
Iroquois County,us-il-075,Nonmetropolitan,IL,0.055202703,2016.0
Jasper County,us-il-079,Nonmetropolitan,IL,0.063492063,2016.0
Jefferson County,us-il-081,Nonmetropolitan,IL,0.064898289,2016.0
Jo Daviess County,us-il-085,Nonmetropolitan,IL,0.054082621,2016.0
Johnson County,us-il-087,Nonmetropolitan,IL,0.086425664,2016.0
Knox County,us-il-095,Nonmetropolitan,IL,0.06101768,2016.0
LaSalle County,us-il-099,Nonmetropolitan,IL,0.067446939,2016.0
Lawrence County,us-il-101,Nonmetropolitan,IL,0.07457847,2016.0
Lee County,us-il-103,Nonmetropolitan,IL,0.051482059000000004,2016.0
Livingston County,us-il-105,Nonmetropolitan,IL,0.054714507,2016.0
Logan County,us-il-107,Nonmetropolitan,IL,0.053198808,2016.0
Marion County,us-il-121,Nonmetropolitan,IL,0.064444072,2016.0
Mason County,us-il-125,Nonmetropolitan,IL,0.071317829,2016.0
Massac County,us-il-127,Nonmetropolitan,IL,0.070473676,2016.0
McDonough County,us-il-109,Nonmetropolitan,IL,0.062844858,2016.0
Montgomery County,us-il-135,Nonmetropolitan,IL,0.070643642,2016.0
Morgan County,us-il-137,Nonmetropolitan,IL,0.04949566,2016.0
Moultrie County,us-il-139,Nonmetropolitan,IL,0.045730473,2016.0
Ogle County,us-il-141,Nonmetropolitan,IL,0.059103761,2016.0
Perry County,us-il-145,Nonmetropolitan,IL,0.071197784,2016.0
Pike County,us-il-149,Nonmetropolitan,IL,0.051033934,2016.0
Pope County,us-il-151,Nonmetropolitan,IL,0.069688385,2016.0
Pulaski County,us-il-153,Nonmetropolitan,IL,0.088389871,2016.0
Putnam County,us-il-155,Nonmetropolitan,IL,0.055858748,2016.0
Randolph County,us-il-157,Nonmetropolitan,IL,0.05031663,2016.0
Richland County,us-il-159,Nonmetropolitan,IL,0.059778991,2016.0
Saline County,us-il-165,Nonmetropolitan,IL,0.086089397,2016.0
Schuyler County,us-il-169,Nonmetropolitan,IL,0.057519473,2016.0
Scott County,us-il-171,Nonmetropolitan,IL,0.056188605,2016.0
Shelby County,us-il-173,Nonmetropolitan,IL,0.057759288,2016.0
Stephenson County,us-il-177,Nonmetropolitan,IL,0.05849258400000001,2016.0
Union County,us-il-181,Nonmetropolitan,IL,0.074153107,2016.0
Wabash County,us-il-185,Nonmetropolitan,IL,0.06419577900000001,2016.0
Warren County,us-il-187,Nonmetropolitan,IL,0.053091163,2016.0
Washington County,us-il-189,Nonmetropolitan,IL,0.038012914,2016.0
Wayne County,us-il-191,Nonmetropolitan,IL,0.085568854,2016.0
White County,us-il-193,Nonmetropolitan,IL,0.06613988900000001,2016.0
Whiteside County,us-il-195,Nonmetropolitan,IL,0.05827685,2016.0
Adams County,us-in-001,Nonmetropolitan,IN,0.035808785,2016.0
Blackford County,us-in-009,Nonmetropolitan,IN,0.054059145,2016.0
Cass County,us-in-017,Nonmetropolitan,IN,0.046655174,2016.0
Clinton County,us-in-023,Nonmetropolitan,IN,0.03886267,2016.0
Crawford County,us-in-025,Nonmetropolitan,IN,0.056197687999999996,2016.0
Daviess County,us-in-027,Nonmetropolitan,IN,0.035546361,2016.0
Decatur County,us-in-031,Nonmetropolitan,IN,0.035721689,2016.0
DeKalb County,us-in-033,Nonmetropolitan,IN,0.039426199999999995,2016.0
Dubois County,us-in-037,Nonmetropolitan,IN,0.031208583999999998,2016.0
Fayette County,us-in-041,Nonmetropolitan,IN,0.057899268,2016.0
Fountain County,us-in-045,Nonmetropolitan,IN,0.058025622,2016.0
Franklin County,us-in-047,Nonmetropolitan,IN,0.043349582000000005,2016.0
Fulton County,us-in-049,Nonmetropolitan,IN,0.047279397,2016.0
Gibson County,us-in-051,Nonmetropolitan,IN,0.036518025,2016.0
Grant County,us-in-053,Nonmetropolitan,IN,0.049794469,2016.0
Greene County,us-in-055,Nonmetropolitan,IN,0.06581153,2016.0
Henry County,us-in-065,Nonmetropolitan,IN,0.046462275,2016.0
Huntington County,us-in-069,Nonmetropolitan,IN,0.040610491,2016.0
Jackson County,us-in-071,Nonmetropolitan,IN,0.036741861,2016.0
Jay County,us-in-075,Nonmetropolitan,IN,0.04551863,2016.0
Jefferson County,us-in-077,Nonmetropolitan,IN,0.046983379000000006,2016.0
Jennings County,us-in-079,Nonmetropolitan,IN,0.04814534400000001,2016.0
Knox County,us-in-083,Nonmetropolitan,IN,0.043772279000000004,2016.0
Kosciusko County,us-in-085,Nonmetropolitan,IN,0.037375938,2016.0
LaGrange County,us-in-087,Nonmetropolitan,IN,0.034182271,2016.0
Lawrence County,us-in-093,Nonmetropolitan,IN,0.05692756400000001,2016.0
Marshall County,us-in-099,Nonmetropolitan,IN,0.037638164,2016.0
Martin County,us-in-101,Nonmetropolitan,IN,0.041513094,2016.0
Miami County,us-in-103,Nonmetropolitan,IN,0.047402232999999995,2016.0
Montgomery County,us-in-107,Nonmetropolitan,IN,0.038661281,2016.0
Noble County,us-in-113,Nonmetropolitan,IN,0.040619783,2016.0
Orange County,us-in-117,Nonmetropolitan,IN,0.051111362,2016.0
Parke County,us-in-121,Nonmetropolitan,IN,0.052617042,2016.0
Perry County,us-in-123,Nonmetropolitan,IN,0.046226913,2016.0
Pike County,us-in-125,Nonmetropolitan,IN,0.043975234,2016.0
Pulaski County,us-in-131,Nonmetropolitan,IN,0.045504645,2016.0
Randolph County,us-in-135,Nonmetropolitan,IN,0.045209390999999995,2016.0
Ripley County,us-in-137,Nonmetropolitan,IN,0.045873526,2016.0
Rush County,us-in-139,Nonmetropolitan,IN,0.037961926,2016.0
Spencer County,us-in-147,Nonmetropolitan,IN,0.041139529,2016.0
Starke County,us-in-149,Nonmetropolitan,IN,0.054222957,2016.0
Steuben County,us-in-151,Nonmetropolitan,IN,0.037255883999999996,2016.0
Switzerland County,us-in-155,Nonmetropolitan,IN,0.048756019000000005,2016.0
Tipton County,us-in-159,Nonmetropolitan,IN,0.038877144,2016.0
Wabash County,us-in-169,Nonmetropolitan,IN,0.042947559,2016.0
Warren County,us-in-171,Nonmetropolitan,IN,0.048673642999999996,2016.0
Wayne County,us-in-177,Nonmetropolitan,IN,0.04801190599999999,2016.0
White County,us-in-181,Nonmetropolitan,IN,0.039973643999999996,2016.0
Allen County,us-ks-001,Nonmetropolitan,KS,0.05933270400000001,2016.0
Anderson County,us-ks-003,Nonmetropolitan,KS,0.045292014000000005,2016.0
Atchison County,us-ks-005,Nonmetropolitan,KS,0.06416888,2016.0
Barber County,us-ks-007,Nonmetropolitan,KS,0.040792079,2016.0
Barton County,us-ks-009,Nonmetropolitan,KS,0.047303555,2016.0
Bourbon County,us-ks-011,Nonmetropolitan,KS,0.050666667,2016.0
Brown County,us-ks-013,Nonmetropolitan,KS,0.038506192,2016.0
Chase County,us-ks-017,Nonmetropolitan,KS,0.037169407,2016.0
Chautauqua County,us-ks-019,Nonmetropolitan,KS,0.055263158,2016.0
Cherokee County,us-ks-021,Nonmetropolitan,KS,0.04631068,2016.0
Cheyenne County,us-ks-023,Nonmetropolitan,KS,0.029039463999999997,2016.0
Clark County,us-ks-025,Nonmetropolitan,KS,0.029333333,2016.0
Clay County,us-ks-027,Nonmetropolitan,KS,0.045022510999999994,2016.0
Cloud County,us-ks-029,Nonmetropolitan,KS,0.045134676,2016.0
Coffey County,us-ks-031,Nonmetropolitan,KS,0.06262581099999999,2016.0
Comanche County,us-ks-033,Nonmetropolitan,KS,0.033542977,2016.0
Cowley County,us-ks-035,Nonmetropolitan,KS,0.045817669000000005,2016.0
Crawford County,us-ks-037,Nonmetropolitan,KS,0.049636038,2016.0
Decatur County,us-ks-039,Nonmetropolitan,KS,0.041729894,2016.0
Dickinson County,us-ks-041,Nonmetropolitan,KS,0.046084434,2016.0
Edwards County,us-ks-047,Nonmetropolitan,KS,0.03125,2016.0
Elk County,us-ks-049,Nonmetropolitan,KS,0.052805280999999996,2016.0
Ellis County,us-ks-051,Nonmetropolitan,KS,0.031757151000000004,2016.0
Ellsworth County,us-ks-053,Nonmetropolitan,KS,0.042097752,2016.0
Finney County,us-ks-055,Nonmetropolitan,KS,0.031944787,2016.0
Ford County,us-ks-057,Nonmetropolitan,KS,0.032865931,2016.0
Franklin County,us-ks-059,Nonmetropolitan,KS,0.043215515,2016.0
Geary County,us-ks-061,Nonmetropolitan,KS,0.058153721,2016.0
Gove County,us-ks-063,Nonmetropolitan,KS,0.02585034,2016.0
Graham County,us-ks-065,Nonmetropolitan,KS,0.049710025,2016.0
Grant County,us-ks-067,Nonmetropolitan,KS,0.037661312,2016.0
Gray County,us-ks-069,Nonmetropolitan,KS,0.023378141,2016.0
Greeley County,us-ks-071,Nonmetropolitan,KS,0.023001095,2016.0
Greenwood County,us-ks-073,Nonmetropolitan,KS,0.051771117,2016.0
Hamilton County,us-ks-075,Nonmetropolitan,KS,0.026841447999999997,2016.0
Harper County,us-ks-077,Nonmetropolitan,KS,0.038610039,2016.0
Haskell County,us-ks-081,Nonmetropolitan,KS,0.026851451000000002,2016.0
Hodgeman County,us-ks-083,Nonmetropolitan,KS,0.029126213999999997,2016.0
Jewell County,us-ks-089,Nonmetropolitan,KS,0.046770600999999995,2016.0
Kearny County,us-ks-093,Nonmetropolitan,KS,0.033045977000000004,2016.0
Kiowa County,us-ks-097,Nonmetropolitan,KS,0.028865979,2016.0
Labette County,us-ks-099,Nonmetropolitan,KS,0.056666977,2016.0
Lane County,us-ks-101,Nonmetropolitan,KS,0.033898305,2016.0
Lincoln County,us-ks-105,Nonmetropolitan,KS,0.037800687,2016.0
Logan County,us-ks-109,Nonmetropolitan,KS,0.027549824,2016.0
Lyon County,us-ks-111,Nonmetropolitan,KS,0.041944822,2016.0
Marion County,us-ks-115,Nonmetropolitan,KS,0.042644628,2016.0
Marshall County,us-ks-117,Nonmetropolitan,KS,0.031969995,2016.0
McPherson County,us-ks-113,Nonmetropolitan,KS,0.032652317,2016.0
Meade County,us-ks-119,Nonmetropolitan,KS,0.028559429,2016.0
Mitchell County,us-ks-123,Nonmetropolitan,KS,0.035519126,2016.0
Montgomery County,us-ks-125,Nonmetropolitan,KS,0.06408965,2016.0
Morris County,us-ks-127,Nonmetropolitan,KS,0.040658277,2016.0
Morton County,us-ks-129,Nonmetropolitan,KS,0.041424419,2016.0
Nemaha County,us-ks-131,Nonmetropolitan,KS,0.027988535,2016.0
Neosho County,us-ks-133,Nonmetropolitan,KS,0.075311067,2016.0
Ness County,us-ks-135,Nonmetropolitan,KS,0.038162544,2016.0
Norton County,us-ks-137,Nonmetropolitan,KS,0.025978524,2016.0
Osborne County,us-ks-141,Nonmetropolitan,KS,0.036573628,2016.0
Ottawa County,us-ks-143,Nonmetropolitan,KS,0.039811912000000005,2016.0
